City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,la vega,19.2221,-70.5296,34.47,59,2,3.81,DO,1715635321
290,morehead city,34.7229,-76.726,23.01,70,0,4.12,US,1715635468
291,markala,13.7021,-6.0659,37.85,23,69,6.26,ML,1715635468
292,zelenogorskiy,55.0333,87.0,8.72,70,0,1.24,RU,1715635468
293,gisborne,-38.6533,178.0042,11.14,68,68,2.84,NZ,1715635468
294,ust'-kulom,61.6864,53.6902,-3.03,96,80,2.46,RU,1715635469
295,porto novo,6.4965,2.6036,28.9,81,100,3.09,BJ,1715635469
296,tondano,1.3038,124.9112,20.05,96,66,0.29,ID,1715635469
297,salinopolis,-0.6136,-47.3561,27.19,84,76,4.3,BR,1715635469
298,wakkanai,45.4094,141.6739,8.38,89,6,9.34,JP,1715635470
299,rudbar,30.15,62.6,29.96,10,8,4.39,AF,1715635470
300,cabo san lucas,22.8909,-109.9124,30.9,50,0,3.6,MX,1715635470
301,vila franca do campo,37.7167,-25.4333,16.23,78,24,3.52,PT,1715635470
302,sidhi,24.4167,81.8833,31.53,26,54,1.3,IN,1715635471
303,sao joao dos inhamuns,-6.0,-40.2833,27.5,52,11,5.04,BR,1715635471
304,fort st. john,56.2499,-120.8529,15.94,25,75,6.69,CA,1715635471
305,dolores,-36.3132,-57.6792,8.46,71,65,3.05,AR,1715635471
306,tabuk,17.4189,121.4443,23.91,92,35,1.16,PH,1715635471
307,lautoka,-17.6167,177.4667,23.92,83,75,1.54,FJ,1715635472
308,arauco,-37.2463,-73.3175,9.28,72,1,0.83,CL,1715635472
309,lauro de freitas,-12.8944,-38.3272,28.01,74,0,2.06,BR,1715635183
310,la'ie,21.6477,-157.9253,27.98,82,11,1.34,US,1715635472
311,lompoc,34.6391,-120.4579,24.27,78,100,4.63,US,1715635473
312,medina de rioseco,41.8833,-5.0441,12.47,93,100,5.42,ES,1715635473
313,coyhaique,-45.5752,-72.0662,5.34,70,0,2.57,CL,1715635473
314,lecheng,25.1238,113.3254,17.47,81,0,0.24,CN,1715635473
315,totness,5.8833,-56.3167,27.87,74,69,4.34,SR,1715635474
316,olbia,40.9214,9.4856,18.03,88,0,1.03,IT,1715635474
317,usinsk,65.9939,57.5281,-3.29,94,100,6.71,RU,1715635474
318,merowe,18.4833,31.8167,32.15,14,3,10.36,SD,1715635474
319,uturoa,-16.7333,-151.4333,27.58,78,52,8.68,PF,1715635475
320,morden,49.1919,-98.1014,15.6,44,92,4.12,CA,1715635211
321,kavalerovo,44.2661,135.0572,11.97,76,84,1.34,RU,1715635475
322,ryotsu-minato,38.0833,138.4333,10.9,79,7,1.94,JP,1715635475
323,ilek,51.5271,53.3831,4.69,69,20,3.43,RU,1715635476
324,islamkot,24.6997,70.177,27.57,65,0,4.04,PK,1715635456
325,tual,-5.6667,132.75,28.07,80,55,8.69,ID,1715635476
326,amga,60.8953,131.9608,4.39,73,100,1.24,RU,1715635476
327,aldama,22.9167,-98.0667,31.0,46,83,7.71,MX,1715635476
328,abaza,52.655,90.0928,9.63,80,99,1.37,RU,1715635477
329,qorveh,35.1664,47.8045,10.69,74,1,5.92,IR,1715635465
330,moyynkum,44.2914,72.9469,18.69,56,66,3.92,KZ,1715635477
331,ciudad tula,23.0,-99.7167,38.54,9,74,3.73,MX,1715635477
332,gadzhiyevo,69.2551,33.3362,0.45,99,94,4.02,RU,1715635478
333,agbabu,6.5886,4.8343,24.67,95,100,0.26,NG,1715635478
334,chihuahua,28.5,-106.0,27.89,8,0,1.09,MX,1715634980
335,winterset,41.3308,-94.0138,18.65,97,100,4.66,US,1715635478
336,ha'il,27.5219,41.6907,24.01,27,0,1.03,SA,1715635478
337,freetown,8.484,-13.2299,27.84,78,40,6.17,SL,1715635479
338,mana,5.6592,-53.7767,26.79,80,89,4.92,GF,1715635479
339,lyantor,61.6195,72.1555,-0.27,78,100,4.9,RU,1715635479
340,quatre cocos,-20.2078,57.7625,24.49,73,99,6.43,MU,1715635479
341,tarawa,1.419,172.984,29.05,89,20,3.6,KI,1715635480
342,sao vicente,-23.9631,-46.3919,33.1,43,0,1.54,BR,1715635480
343,tweed heads,-28.1817,153.547,15.02,97,0,1.54,AU,1715635480
344,altay,47.8667,88.1167,15.74,46,100,1.5,CN,1715635189
345,karlsfeld,48.2167,11.4667,14.72,87,0,2.14,DE,1715635481
346,markovo,57.3206,107.0881,3.59,54,58,2.17,RU,1715635481
347,prince albert,53.2001,-105.7677,16.97,34,75,5.66,CA,1715635481
348,aldinga beach,-35.2793,138.4604,13.15,91,79,3.01,AU,1715635481
349,den burg,53.0542,4.7972,17.98,90,14,3.6,NL,1715635482
350,greenville,35.6127,-77.3663,25.09,53,75,4.12,US,1715635320
351,nyurba,63.2842,118.3319,-0.25,95,100,1.63,RU,1715635482
352,waddan,29.1614,16.139,25.37,21,0,5.37,LY,1715635482
353,la passe,45.5549,-0.8967,15.13,94,100,6.79,FR,1715635482
354,chibougamau,49.9168,-74.3659,9.79,100,100,3.09,CA,1715635483
355,mujiayingzi,42.1167,118.7833,13.77,61,47,1.91,CN,1715635483
356,padangsidempuan,1.3667,99.2667,23.13,98,100,0.49,ID,1715635483
357,greymouth,-42.4667,171.2,8.58,87,100,2.66,NZ,1715635483
358,saudarkrokur,65.7461,-19.6394,1.44,98,100,3.94,IS,1715635484
359,ceyrat,45.7318,3.0633,16.35,68,0,6.69,FR,1715635484
360,mersa matruh,31.3525,27.2453,18.36,75,0,4.09,EG,1715635484
361,cortina d'ampezzo,46.5384,12.1377,9.76,96,100,0.24,IT,1715635485
362,sisimiut,66.9395,-53.6735,-1.1,98,100,3.36,GL,1715635485
363,aral,40.5156,81.2636,24.98,44,100,7.91,CN,1715635485
364,torghay,49.6339,63.4981,11.89,78,12,6.55,KZ,1715635486
365,lepsy,46.235,78.9456,14.17,63,0,1.68,KZ,1715635486
366,correntina,-13.3433,-44.6367,28.46,47,100,1.9,BR,1715635486
367,cururupu,-1.8283,-44.8683,25.55,88,18,1.03,BR,1715635487
368,ramos arizpe,25.55,-100.9667,33.4,19,40,6.17,MX,1715635487
369,contamana,-7.3333,-75.0167,33.61,47,77,2.72,PE,1715635395
370,sabang,5.8933,95.3214,29.2,75,100,3.27,ID,1715635488
371,kavaratti,10.5669,72.642,29.83,74,96,3.27,IN,1715635488
372,portarlington,53.1622,-7.1911,11.14,88,74,2.68,IE,1715635488
373,almeria,37.1667,-2.3333,21.35,56,100,0.92,ES,1715635489
374,martinsville,36.6915,-79.8725,22.47,51,0,2.06,US,1715635460
375,palu,-0.8917,119.8707,24.51,97,42,1.3,ID,1715635489
376,tommot,58.9564,126.2925,0.64,95,88,3.36,RU,1715635490
377,kavieng,-2.5744,150.7967,27.62,86,100,7.93,PG,1715635490
378,port hedland,-20.3167,118.5667,19.03,94,0,3.09,AU,1715635490
379,ta`u,-14.2336,-169.5144,28.64,75,92,8.19,AS,1715635490
380,pocatello,42.8713,-112.4455,23.43,33,0,6.26,US,1715635490
381,nizhneudinsk,54.9076,99.0276,6.82,63,9,1.87,RU,1715635491
382,kovdor,67.5662,30.4758,1.06,100,100,1.83,RU,1715635491
383,jiagedaqi,50.4167,124.1167,4.07,73,63,3.28,CN,1715635491
384,lobito,-12.3481,13.5456,24.73,86,34,1.46,AO,1715635491
385,luis correia,-2.8792,-41.6669,29.0,79,75,3.6,BR,1715635492
386,gordonvale,-17.0936,145.7842,23.88,100,96,1.96,AU,1715635492
387,severo-yeniseyskiy,60.3725,93.0408,9.21,56,100,4.02,RU,1715635492
388,malazgirt,39.1427,42.5401,7.63,80,99,0.38,TR,1715635492
389,margate,51.3813,1.3862,15.17,88,55,0.89,GB,1715635485
390,cuatro cienegas de carranza,26.9833,-102.0833,35.36,5,0,3.41,MX,1715635493
391,khandyga,62.6667,135.6,2.56,54,52,1.9,RU,1715635493
392,tutong,4.8,114.65,27.05,94,93,2.17,BN,1715635493
393,itoman,26.1247,127.6694,22.01,86,75,3.6,JP,1715635408
394,al qutayfah,33.7385,36.6007,14.72,48,0,1.53,SY,1715635493
395,farafangana,-22.8167,47.8333,21.8,86,21,1.51,MG,1715635494
396,katabu,-4.9333,122.5167,23.64,95,14,1.23,ID,1715635494
397,saint-pierre,-21.3393,55.4781,22.82,60,20,3.6,RE,1715635494
398,fortuna,40.5982,-124.1573,16.1,89,20,6.17,US,1715635494
399,khuldabad,20.05,75.1833,28.17,44,60,6.07,IN,1715635495
400,astrakhan,46.3497,48.0408,9.93,57,0,2.0,RU,1715635495
401,sambava,-14.2667,50.1667,23.65,89,72,5.47,MG,1715635495
402,beruniy,41.6911,60.7525,24.98,44,100,6.17,UZ,1715635495
403,nuku'alofa,-21.1333,-175.2,25.19,69,20,5.14,TO,1715635477
404,de aar,-30.6497,24.0123,17.55,28,0,2.45,ZA,1715635496
405,winnipeg,49.8844,-97.147,12.25,54,100,3.6,CA,1715635225
406,ganganagar,29.9167,73.8833,29.86,18,0,2.76,IN,1715635496
407,mendota,36.7536,-120.3816,31.15,17,10,3.81,US,1715635496
408,mossel bay,-34.1831,22.146,10.96,85,49,3.83,ZA,1715635497
409,san luis de la loma,17.2706,-100.8939,30.15,54,100,5.36,MX,1715635497
410,paharpur,32.1038,70.9724,31.36,26,0,1.61,PK,1715635497
411,ishinomaki,38.4167,141.3,10.7,85,100,3.45,JP,1715635497
412,matane,48.8286,-67.522,13.13,49,19,1.52,CA,1715635498
413,coquimbo,-29.9533,-71.3436,14.85,67,0,5.14,CL,1715635285
414,mugia,43.1041,-9.2179,12.73,85,52,8.23,ES,1715635498
415,sao joao da barra,-21.6403,-41.0511,27.05,75,12,2.82,BR,1715635498
416,turabah,21.2141,41.6331,27.44,44,2,4.52,SA,1715635498
417,sinabang,2.4803,96.3801,26.66,85,100,0.79,ID,1715635499
418,quarai,-30.3875,-56.4514,10.42,81,88,3.75,BR,1715635499
419,vernon,50.2581,-119.2691,22.74,40,100,1.79,CA,1715635350
420,sandnessjoen,66.0217,12.6316,13.06,71,0,1.54,NO,1715635499
421,tromso,69.6496,18.957,9.01,87,0,9.26,NO,1715635500
422,vyaz'ma,55.2104,34.2951,2.7,66,85,0.96,RU,1715635500
423,cambria,35.5641,-121.0808,28.41,76,62,2.94,US,1715635500
424,naliya,23.2667,68.8333,27.62,75,2,1.54,IN,1715635501
425,ingeniero jacobacci,-41.3427,-69.5448,3.77,56,89,2.67,AR,1715635501
426,nogliki,51.8333,143.1667,1.3,88,99,2.68,RU,1715635501
427,lensk,60.7253,114.9278,3.49,68,100,4.76,RU,1715635501
428,illizi,26.4833,8.4667,31.89,17,3,2.85,DZ,1715635502
429,monticello,45.3055,-93.7941,22.17,30,0,4.12,US,1715634861
430,toliara,-23.35,43.6667,21.58,83,0,4.04,MG,1715635502
431,noumea,-22.2763,166.4572,24.44,99,63,2.4,NC,1715635503
432,port blair,11.6667,92.75,28.25,80,100,1.24,IN,1715635503
433,komatipoort,-25.4332,31.9548,20.58,96,9,1.69,ZA,1715635503
434,nar'yan-mar,67.6713,53.087,-4.38,94,83,3.58,RU,1715635504
435,vidra,44.2606,26.1697,14.0,60,76,2.31,RO,1715635504
436,puerto baquerizo moreno,-0.9,-89.6,27.55,69,40,4.12,EC,1715635208
437,nanjing,32.0617,118.7778,13.95,66,0,1.89,CN,1715635505
438,eraan,9.0629,117.7016,26.44,85,57,1.89,PH,1715635505
439,malpica,43.3228,-8.8105,13.52,77,65,5.97,ES,1715635505
440,tynda,55.1667,124.7167,-1.22,84,11,4.87,RU,1715635505
441,orapa,-21.2833,25.3667,18.11,57,0,5.06,BW,1715635506
442,cole harbour,44.6724,-63.4751,13.66,70,20,3.6,CA,1715635506
443,quiberon,47.4841,-3.1196,13.39,87,100,10.97,FR,1715635506
444,les sables-d'olonne,46.6667,-1.8333,14.44,87,100,6.33,FR,1715635506
445,cayeli,41.0923,40.7292,12.06,80,100,3.17,TR,1715635507
446,desaguadero,-16.5656,-69.0417,12.93,50,0,6.08,PE,1715635507
447,galesong,-5.3166,119.3661,23.01,77,4,1.35,ID,1715635507
448,xilin hot,43.9667,116.0333,10.23,57,98,2.27,CN,1715635508
449,marsh harbour,26.5412,-77.0636,25.39,75,31,7.55,BS,1715635508
450,fada,9.5667,8.3,23.53,75,96,1.08,NG,1715635508
451,pitimbu,-7.4706,-34.8086,28.33,80,88,2.67,BR,1715635509
452,malango,-2.9627,119.9001,18.05,98,20,1.22,ID,1715635509
453,grand falls-windsor,48.9332,-55.6649,12.85,59,93,2.81,CA,1715635509
454,murree,33.9073,73.393,13.47,41,0,4.51,PK,1715635510
455,palikir - national government center,6.9248,158.1611,28.41,84,100,4.12,FM,1715635510
456,borogontsy,62.6683,131.1683,2.22,62,98,2.81,RU,1715635510
457,moultonborough,43.7548,-71.3967,20.84,63,97,2.24,US,1715635511
458,fort mcmurray,56.7268,-111.381,19.77,32,75,4.63,CA,1715635511
459,dakhla,23.6848,-15.958,19.01,88,11,9.26,EH,1715635511
460,vadso,70.0744,29.7487,5.49,81,75,3.09,NO,1715635511
461,asentamiento humano nicolas de pierola,-11.95,-76.7,15.16,56,15,3.26,PE,1715635511
462,aykhal,66.0,111.5,-2.95,100,96,2.7,RU,1715635512
463,najran,17.4924,44.1277,28.36,25,0,1.12,SA,1715635512
464,newman,37.3138,-121.0208,31.13,31,9,3.13,US,1715635512
465,dedza,-14.3779,34.3332,13.42,83,63,1.38,MW,1715635512
466,weno,7.4515,151.8468,28.74,81,100,6.82,FM,1715635513
467,darovskoy,58.77,47.9564,-4.47,98,98,1.19,RU,1715635513
468,vyazniki,56.25,42.1667,1.39,70,42,1.8,RU,1715635513
469,ust-nera,64.5667,143.2,-2.84,70,17,2.44,RU,1715635513
470,bereznik,62.8551,42.7072,-1.5,93,100,0.14,RU,1715635513
471,parauapebas,-6.0675,-49.9022,27.99,88,20,0.0,BR,1715635514
472,al jahra',29.3375,47.6581,29.79,42,77,3.01,KW,1715635514
473,crane,31.3974,-102.3501,28.92,18,0,3.03,US,1715635514
474,mogocha,53.7333,119.7667,-0.51,64,1,3.09,RU,1715635514
475,aljezur,37.3191,-8.8033,15.43,88,97,7.71,PT,1715635514
476,howrah,22.5892,88.3103,29.0,84,40,1.54,IN,1715635515
477,recani,31.2846,-4.2688,30.69,10,23,5.48,MA,1715635515
478,salima,-13.7804,34.4587,21.44,71,13,1.16,MW,1715635515
479,manicore,-5.8092,-61.3003,27.48,95,90,0.62,BR,1715635515
480,yanam,16.7333,82.2167,26.88,89,3,1.25,IN,1715635516
481,plettenberg bay,-34.0527,23.3716,15.98,71,23,2.66,ZA,1715635516
482,vielsalm,50.2841,5.915,16.0,96,0,2.67,BE,1715635516
483,la mira,18.035,-102.3266,30.78,45,88,5.99,MX,1715635516
484,barakani,-12.1356,44.4317,26.84,74,33,4.86,KM,1715635517
485,tazacorte,28.629,-17.9293,18.97,92,75,5.66,ES,1715635517
486,tazovsky,67.4667,78.7,-1.26,95,100,4.09,RU,1715635517
487,bir el ater,34.7449,8.0602,22.3,33,100,3.28,DZ,1715635517
488,quila,24.4228,-107.22,33.92,29,0,6.46,MX,1715635518
489,ujae,8.9322,165.7642,27.83,83,84,8.54,MH,1715635518
490,naze,28.3667,129.4833,18.51,84,100,3.03,JP,1715635518
491,nguti,5.3299,9.4185,24.99,95,99,0.18,CM,1715635518
492,valentin gomez farias,28.2167,-106.5833,26.02,5,0,1.66,MX,1715635518
493,dryden,49.7833,-92.7503,12.16,47,0,3.09,CA,1715635519
494,haiku-pauwela,20.9219,-156.3051,26.79,79,40,8.75,US,1715635519
495,yaren,-0.5472,166.916,29.37,67,93,4.4,NR,1715635519
496,kimbe,-5.5502,150.1429,26.13,88,100,2.36,PG,1715635520
497,kourou,5.1552,-52.6478,26.03,97,100,3.42,GF,1715635520
498,carnarvon,-24.8667,113.6333,21.85,67,2,3.67,AU,1715635520
499,onokhoy,51.932,108.0747,-1.14,49,0,1.24,RU,1715635520
500,puerto cabezas,14.0351,-83.3888,31.98,70,40,3.09,NI,1715635521
501,tabou,4.423,-7.3528,27.57,83,88,4.57,CI,1715635521
502,las tablas,7.7667,-80.2833,31.05,65,100,2.44,PA,1715635521
503,novo aripuana,-5.1206,-60.3797,26.91,95,87,1.32,BR,1715635521
504,seven pagodas,12.6264,80.1722,31.16,74,76,3.28,IN,1715635521
505,gurupi,-11.7292,-49.0686,28.92,46,19,1.8,BR,1715635450
506,palmer,42.1584,-72.3287,21.95,38,75,4.12,US,1715635522
507,shingu,33.7333,135.9833,12.27,52,100,2.1,JP,1715635522
508,berezovyy,51.6667,135.7,4.58,77,100,0.72,RU,1715635522
509,nadvoitsy,63.8667,34.3167,1.73,99,100,1.79,RU,1715635523
510,totana,37.7688,-1.5023,20.14,56,71,1.87,ES,1715635523
511,inyonga,-6.7167,32.0667,19.39,79,99,2.04,TZ,1715635523
512,shijiazhuang,38.0414,114.4786,15.92,19,0,0.97,CN,1715635523
513,kailua-kona,19.6406,-155.9956,28.98,71,40,4.12,US,1715635523
514,rifle,39.5347,-107.7831,21.88,27,20,9.26,US,1715635524
515,coruripe,-10.1256,-36.1756,25.89,83,68,2.27,BR,1715635524
516,kismayo,-0.3582,42.5454,27.08,86,100,6.73,SO,1715635524
517,kralendijk,12.15,-68.2667,30.99,66,20,11.32,BQ,1715635249
518,ramapuram,13.1167,79.2,27.15,78,67,1.62,IN,1715635525
519,ambodifotatra,-16.9833,49.85,25.63,79,100,6.2,MG,1715635525
520,prince george,53.9166,-122.753,14.03,49,75,4.12,CA,1715635286
521,dzerzhinskoye,56.8344,95.2283,10.97,53,75,2.67,RU,1715635525
522,andergrove,-21.0833,149.1833,20.91,87,20,6.57,AU,1715635526
523,zaozersk,69.4005,32.4476,2.19,95,97,3.38,RU,1715635526
524,balao,-2.9167,-79.8167,28.05,71,100,1.15,EC,1715635526
525,tadine,-21.55,167.8833,23.95,79,12,5.21,NC,1715635526
526,komsomol'skiy,43.9783,46.6985,8.22,78,96,2.54,RU,1715635527
527,puerto el triunfo,13.2833,-88.55,30.76,70,93,4.26,SV,1715635527
528,island harbour,50.724,-1.2758,14.96,94,100,4.02,GB,1715635527
529,balfour,-26.6633,28.5902,12.6,55,5,2.09,ZA,1715635527
530,san pedro pochutla,15.7333,-96.4667,32.84,37,85,4.13,MX,1715635527
531,stephenville,32.2207,-98.2023,28.85,46,0,4.12,US,1715635528
532,viedma,-40.8135,-62.9967,8.56,59,98,3.72,AR,1715635239
533,puerto aysen,-45.4,-72.7,4.2,96,9,0.55,CL,1715635285
534,extrema,-22.8547,-46.3183,18.83,56,1,2.28,BR,1715635529
535,port-gentil,-0.7193,8.7815,27.98,89,40,3.09,GA,1715635529
536,wynyard,-41.0,145.7167,12.21,63,35,6.25,AU,1715635529
537,medvezh'yegorsk,62.9167,34.4667,3.22,99,100,1.58,RU,1715635529
538,port erin,54.0849,-4.751,12.93,94,100,7.72,IM,1715635529
539,kruisfontein,-34.0033,24.7314,18.27,96,15,3.2,ZA,1715635530
540,zeya,53.75,127.2667,3.6,87,100,3.03,RU,1715635530
541,cabedelo,-6.9811,-34.8339,28.37,80,99,3.44,BR,1715635530
542,northam,51.0333,-4.2167,12.56,94,100,5.17,GB,1715635530
543,rio grande,-32.035,-52.0986,15.06,65,64,8.66,BR,1715635531
544,manturovo,58.3353,44.7619,-2.34,87,67,1.7,RU,1715635531
545,saint-philippe,-21.3585,55.7679,22.77,76,28,3.96,RE,1715635531
546,port augusta,-32.5,137.7667,13.81,50,100,2.09,AU,1715635531
547,bodaybo,57.8506,114.1933,0.48,90,84,1.56,RU,1715635531
548,bayanhongor,46.7167,100.1167,7.13,54,100,2.55,MN,1715635532
549,prieska,-29.6641,22.7474,20.32,32,19,1.84,ZA,1715635532
550,abasolo,20.45,-101.5167,34.77,10,1,4.0,MX,1715635532
551,songjianghe,42.1859,127.479,11.03,54,100,3.83,CN,1715635532
552,hadibu,12.65,54.0333,28.75,69,87,2.79,YE,1715635533
553,sterlitamak,53.6246,55.9502,2.45,76,54,2.92,RU,1715635533
554,ancud,-41.8697,-73.8203,7.81,67,16,3.18,CL,1715635533
555,nagqu,31.5,92.0,1.83,95,100,1.8,CN,1715635533
556,masterton,-40.9597,175.6575,9.38,83,58,1.31,NZ,1715635512
557,le port,-20.9373,55.2919,23.0,72,67,1.62,RE,1715635534
558,kabalo,-6.05,26.9167,21.91,91,65,2.11,CD,1715635534
559,zapata,26.9073,-99.2714,39.06,27,0,0.0,US,1715635291
560,san andres,12.5847,-81.7006,31.01,70,20,5.66,CO,1715635329
561,taulaga,-11.0553,-171.0883,29.66,73,91,7.98,AS,1715635535
562,borzya,50.3833,116.5167,4.57,35,4,7.91,RU,1715635535
563,kalmunai,7.4167,81.8167,27.3,83,100,1.0,LK,1715635536
564,qandala,11.472,49.8728,31.14,65,15,3.52,SO,1715635536
565,lubuklinggau,-3.3,102.8667,22.91,98,98,0.82,ID,1715635536
566,cockburn town,21.4612,-71.1419,26.7,84,9,7.5,TC,1715635536
567,la ronge,55.1001,-105.2842,14.12,41,40,6.69,CA,1715635536
568,ibiza,38.9088,1.433,20.12,85,20,2.57,ES,1715635537
569,el calafate,-50.3408,-72.2768,2.49,60,100,2.8,AR,1715635313
570,ifo,6.8144,3.1958,26.15,90,99,1.21,NG,1715635537
571,lingdong,46.5669,131.1453,11.3,91,100,2.29,CN,1715635537
572,blackfoot,43.1905,-112.345,23.36,29,64,7.78,US,1715635538
573,oruro,-17.9833,-67.15,19.27,40,20,3.09,BO,1715635538
574,beichengqu,40.4394,113.1536,15.4,37,3,6.34,CN,1715635538
575,douz,33.4663,9.0203,30.92,18,73,2.42,TN,1715635538
576,vanimo,-2.6741,141.3028,25.72,94,100,0.91,PG,1715635538
577,targuist,34.9377,-4.3186,16.86,61,99,1.97,MA,1715635539
578,mbaiki,3.8678,17.9892,20.67,99,100,1.31,CF,1715635539
579,iwaki,37.05,140.8833,12.34,84,100,2.54,JP,1715635539
